shear_rate,J_pred_10,J_pred_180,J_pred_300,J_flux,yield,phi_w_10,phi_w_180,phi_w_300
85000.0,1.9666085285678375e-05,1.9568784161434018e-05,1.9569258589020018e-05,1.9568784161434018e-05,,0.6399938272795659,0.17469038609784507,0.08024428452468127
85500.0,1.9606973401846955e-05,1.9607082556704505e-05,2.0126613040189915e-05,1.9606973401846955e-05,,0.6399900123285345,0.17337024144592605,0.07993386584524721
86000.0,1.96414311853185e-05,1.9931747818499405e-05,1.964184360819501e-05,1.96414311853185e-05,,0.6394072997398748,0.1720091582178233,0.07961784244015391
86500.0,1.9683141933647494e-05,1.9985680232958648e-05,1.9683233460809174e-05,1.9683141933647494e-05,,0.6399938272795659,0.17079548787287085,0.07933176805539728
87000.0,1.9719587400191027e-05,2.004467501712905e-05,1.9719719918657456e-05,1.9719587400191027e-05,,0.6397723476278548,0.16951802345998712,0.07903137585134992
87500.0,1.9758497160361903e-05,2.0100751658824417e-05,1.975855111769911e-05,1.9758497160361903e-05,,0.639961673253158,0.16830387180111503,0.07874434914139096
88000.0,1.9780176507897417e-05,1.978028256804449e-05,2.056044442834769e-05,1.9780176507897417e-05,,0.637474994347893,0.16683971292823885,0.07839506618478828
88500.0,1.9765521671645685e-05,2.0288693730075717e-05,1.9766015437764206e-05,1.9765521671645685e-05,,0.6294098435423549,0.1648285795992849,0.07791841747393007
89000.0,2.0026568025881334e-05,1.9871097958837202e-05,1.987134039326257e-05,1.9871097958837202e-05,,0.6399938272795659,0.1647324830155007,0.07789516447780376
89500.0,1.9906874317819704e-05,2.0329365020971743e-05,1.990732061949977e-05,1.9906874317819704e-05,,0.6398008643300724,0.163558166274401,0.07761376808482527
